ax,ay,az,gx,gy,gz,label
10.0,-9.0,134.0,427.0,-1508.0,2393.0,hechizo2
12.0,-9.0,139.0,482.0,-3254.0,1331.0,hechizo2
14.0,-25.0,119.0,622.0,-4500.0,-177.0,hechizo2
11.0,-25.0,101.0,-30.0,-4427.0,-2558.0,hechizo2
8.0,-5.0,93.0,-1154.0,-4311.0,-3914.0,hechizo2
6.0,5.0,71.0,-848.0,-3010.0,-4372.0,hechizo2
8.0,21.0,66.0,-1398.0,-824.0,-4378.0,hechizo2
7.0,40.0,80.0,-512.0,1435.0,-3749.0,hechizo2
6.0,48.0,91.0,-745.0,2479.0,-1447.0,hechizo2
9.0,35.0,102.0,-366.0,3059.0,555.0,hechizo2
11.0,12.0,107.0,-73.0,3377.0,696.0,hechizo2
11.0,28.0,122.0,0.0,2577.0,79.0,hechizo2
11.0,30.0,114.0,-671.0,1551.0,2381.0,hechizo2
14.0,-4.0,109.0,152.0,1526.0,1239.0,hechizo2
13.0,1.0,110.0,-378.0,1624.0,-384.0,hechizo2
4.0,-5.0,102.0,-1520.0,-897.0,-1154.0,hechizo2
3.0,28.0,107.0,-152.0,-641.0,-1080.0,hechizo2
4.0,8.0,114.0,116.0,-73.0,-73.0,hechizo2
6.0,-12.0,110.0,293.0,-213.0,-1087.0,hechizo2
6.0,-25.0,112.0,-1190.0,-916.0,-2583.0,hechizo2
3.0,-19.0,109.0,-1306.0,-1624.0,-4891.0,hechizo2
3.0,12.0,107.0,-1813.0,-1954.0,-5551.0,hechizo2
-2.0,8.0,52.0,-580.0,-519.0,-5514.0,hechizo2
3.0,43.0,131.0,1264.0,1264.0,-4818.0,hechizo2
2.0,41.0,136.0,-335.0,-1734.0,-3364.0,hechizo2

11.0,3.0,101.0,-366.0,-555.0,-146.0,hechizo2
11.0,12.0,103.0,-103.0,170.0,-67.0,hechizo2
12.0,-1.0,106.0,177.0,488.0,152.0,hechizo2
16.0,-6.0,112.0,48.0,378.0,-683.0,hechizo2
15.0,-12.0,111.0,109.0,213.0,-1215.0,hechizo2
8.0,-9.0,109.0,-42.0,54.0,-2345.0,hechizo2
9.0,0.0,112.0,-158.0,-152.0,-2277.0,hechizo2
4.0,-4.0,108.0,-519.0,-262.0,-2729.0,hechizo2
5.0,12.0,109.0,-836.0,-726.0,-2699.0,hechizo2
4.0,13.0,106.0,-1447.0,-586.0,-2534.0,hechizo2
3.0,35.0,104.0,-940.0,-360.0,-2112.0,hechizo2
5.0,23.0,105.0,-1245.0,-244.0,-677.0,hechizo2
7.0,13.0,102.0,-1496.0,-311.0,-1068.0,hechizo2
6.0,35.0,106.0,-922.0,268.0,-348.0,hechizo2
4.0,29.0,108.0,-256.0,1093.0,1032.0,hechizo2
11.0,28.0,135.0,1154.0,1319.0,2430.0,hechizo2
13.0,-2.0,133.0,232.0,-415.0,2711.0,hechizo2
12.0,-7.0,134.0,1239.0,-1172.0,1215.0,hechizo2
15.0,5.0,144.0,549.0,-3224.0,1123.0,hechizo2
15.0,-14.0,123.0,232.0,-5178.0,574.0,hechizo2
13.0,-21.0,102.0,812.0,-5471.0,-1282.0,hechizo2
15.0,-11.0,80.0,-42.0,-5184.0,-2381.0,hechizo2
9.0,-21.0,72.0,-317.0,-3957.0,-4732.0,hechizo2
10.0,14.0,67.0,-2461.0,-3627.0,-5636.0,hechizo2
3.0,23.0,48.0,-1758.0,-1221.0,-5813.0,hechizo2
8.0,66.0,64.0,-1734.0,1514.0,-3682.0,hechizo2
8.0,64.0,74.0,-946.0,3261.0,293.0,hechizo2
12.0,51.0,90.0,-207.0,5135.0,2351.0,hechizo2
18.0,39.0,126.0,787.0,5398.0,4109.0,hechizo2
25.0,12.0,139.0,555.0,3395.0,4268.0,hechizo2
28.0,-21.0,140.0,-73.0,1734.0,2479.0,hechizo2
28.0,-35.0,128.0,30.0,384.0,-433.0,hechizo2
25.0,-37.0,124.0,-103.0,-317.0,-3297.0,hechizo2
12.0,-20.0,118.0,-928.0,-854.0,-6198.0,hechizo2
9.0,26.0,113.0,-1929.0,-1477.0,-5758.0,hechizo2
0.0,0.0,99.0,-116.0,-818.0,-5514.0,hechizo2
6.0,43.0,110.0,-879.0,-476.0,-5099.0,hechizo2
-2.0,1.0,104.0,232.0,-48.0,-4714.0,hechizo2
5.0,31.0,126.0,-2161.0,-1557.0,-4891.0,hechizo2
-2.0,16.0,102.0,-604.0,-2003.0,-5777.0,hechizo2

10.0,-4.0,109.0,-256.0,494.0,-244.0,hechizo2
6.0,-3.0,110.0,-909.0,67.0,-537.0,hechizo2
11.0,-13.0,109.0,-1294.0,-170.0,-561.0,hechizo2
5.0,-14.0,105.0,-1612.0,-109.0,-1355.0,hechizo2
11.0,-10.0,108.0,-2106.0,-415.0,-1636.0,hechizo2
1.0,-17.0,108.0,-1697.0,-287.0,-3022.0,hechizo2
7.0,1.0,110.0,-1880.0,-415.0,-3316.0,hechizo2
0.0,5.0,107.0,-1697.0,-18.0,-3725.0,hechizo2
2.0,12.0,113.0,-2149.0,-116.0,-3120.0,hechizo2
0.0,20.0,113.0,-1728.0,-54.0,-2803.0,hechizo2
7.0,10.0,108.0,-1685.0,-195.0,-2021.0,hechizo2
5.0,9.0,108.0,-1752.0,-128.0,-2442.0,hechizo2
5.0,18.0,110.0,-1551.0,-97.0,-2351.0,hechizo2
3.0,39.0,128.0,-1044.0,-256.0,-1471.0,hechizo2
3.0,35.0,129.0,-134.0,-1196.0,1508.0,hechizo2
7.0,16.0,124.0,555.0,-1404.0,2625.0,hechizo2
13.0,6.0,129.0,1435.0,-1557.0,3688.0,hechizo2
15.0,-18.0,136.0,2412.0,-2033.0,3737.0,hechizo2
14.0,-33.0,141.0,1502.0,-4097.0,2357.0,hechizo2
16.0,-33.0,102.0,2015.0,-4848.0,348.0,hechizo2
18.0,-41.0,100.0,610.0,-4970.0,-2345.0,hechizo2
14.0,-20.0,74.0,-1215.0,-5209.0,-4494.0,hechizo2
13.0,2.0,42.0,-1911.0,-3358.0,-4970.0,hechizo2
10.0,2.0,45.0,-1416.0,219.0,-5087.0,hechizo2
8.0,41.0,58.0,-2357.0,1783.0,-4812.0,hechizo2
7.0,69.0,68.0,-1813.0,4256.0,-1850.0,hechizo2
8.0,60.0,101.0,421.0,6186.0,2448.0,hechizo2
17.0,15.0,147.0,1215.0,5380.0,3749.0,hechizo2
21.0,-29.0,141.0,-232.0,2015.0,2656.0,hechizo2
22.0,-30.0,129.0,-1477.0,555.0,-293.0,hechizo2
23.0,-18.0,120.0,-1215.0,-366.0,-757.0,hechizo2
16.0,-32.0,123.0,-439.0,-177.0,-2332.0,hechizo2
15.0,-10.0,131.0,-458.0,-329.0,-2180.0,hechizo2
12.0,-25.0,129.0,-989.0,-1624.0,-4048.0,hechizo2
2.0,-8.0,101.0,-806.0,-2070.0,-6784.0,hechizo2
7.0,33.0,101.0,-2485.0,-1606.0,-5978.0,hechizo2
6.0,32.0,88.0,-1654.0,-818.0,-4335.0,hechizo2
12.0,39.0,93.0,-928.0,494.0,-2662.0,hechizo2
10.0,14.0,101.0,-354.0,1178.0,-1844.0,hechizo2
10.0,25.0,119.0,-1410.0,604.0,-2754.0,hechizo2

8.0,-6.0,112.0,-702.0,146.0,-1209.0,hechizo2
3.0,4.0,115.0,-714.0,-274.0,-1606.0,hechizo2
5.0,-8.0,107.0,-1105.0,-635.0,-1154.0,hechizo2
1.0,0.0,99.0,-726.0,-225.0,-1905.0,hechizo2
7.0,6.0,109.0,-1367.0,-103.0,-1135.0,hechizo2
5.0,-7.0,104.0,-1337.0,-97.0,-1520.0,hechizo2
6.0,6.0,112.0,-1233.0,-54.0,-1948.0,hechizo2
3.0,4.0,116.0,-1538.0,-439.0,-2320.0,hechizo2
6.0,8.0,112.0,-1929.0,-958.0,-1911.0,hechizo2
8.0,4.0,99.0,-1258.0,-964.0,-1923.0,hechizo2
5.0,8.0,108.0,-1435.0,-201.0,-2680.0,hechizo2
4.0,44.0,104.0,506.0,91.0,-1593.0,hechizo2
3.0,38.0,125.0,543.0,787.0,806.0,hechizo2
4.0,32.0,130.0,592.0,-378.0,2949.0,hechizo2
4.0,21.0,125.0,1209.0,-567.0,3865.0,hechizo2
9.0,3.0,126.0,1752.0,-1001.0,4586.0,hechizo2
16.0,-15.0,128.0,2039.0,-1471.0,3584.0,hechizo2
14.0,-17.0,140.0,2509.0,-2406.0,1337.0,hechizo2
16.0,-13.0,143.0,1673.0,-4922.0,738.0,hechizo2
17.0,-25.0,110.0,73.0,-6735.0,-665.0,hechizo2
15.0,-24.0,74.0,-885.0,-6290.0,-2754.0,hechizo2
15.0,-3.0,58.0,-1471.0,-4720.0,-3957.0,hechizo2
13.0,-3.0,45.0,-1642.0,-2338.0,-3835.0,hechizo2
17.0,-1.0,47.0,-1887.0,213.0,-4274.0,hechizo2
11.0,9.0,61.0,-1691.0,2314.0,-5526.0,hechizo2
12.0,61.0,83.0,-2277.0,3383.0,-3584.0,hechizo2
3.0,61.0,92.0,-262.0,4806.0,-598.0,hechizo2
13.0,43.0,115.0,-244.0,4445.0,1770.0,hechizo2
20.0,26.0,118.0,738.0,4384.0,2277.0,hechizo2
22.0,13.0,142.0,1654.0,4000.0,1911.0,hechizo2
22.0,0.0,153.0,818.0,1508.0,1386.0,hechizo2
18.0,-11.0,141.0,-170.0,-714.0,24.0,hechizo2
18.0,-12.0,127.0,-525.0,-2027.0,-824.0,hechizo2
12.0,-39.0,112.0,-140.0,-1770.0,-3114.0,hechizo2
13.0,-15.0,114.0,-1148.0,-2345.0,-5392.0,hechizo2
8.0,-20.0,92.0,-1929.0,-2186.0,-6741.0,hechizo2
6.0,10.0,102.0,-1990.0,-1203.0,-7951.0,hechizo2
8.0,41.0,100.0,-1453.0,-1838.0,-5905.0,hechizo2
-3.0,14.0,96.0,-958.0,97.0,-6479.0,hechizo2
-1.0,30.0,117.0,-1239.0,-439.0,-6161.0,hechizo2

14.0,-17.0,110.0,-366.0,91.0,-280.0,hechizo2
14.0,-5.0,110.0,-152.0,-24.0,-1160.0,hechizo2
9.0,4.0,112.0,-164.0,-36.0,-922.0,hechizo2
5.0,0.0,108.0,-604.0,-335.0,-177.0,hechizo2
9.0,-5.0,101.0,-1099.0,-317.0,659.0,hechizo2
12.0,-26.0,102.0,-1190.0,323.0,415.0,hechizo2
3.0,-25.0,103.0,-140.0,1093.0,-1105.0,hechizo2
14.0,-5.0,130.0,-403.0,512.0,-1880.0,hechizo2
11.0,-6.0,116.0,-1783.0,-1404.0,-1850.0,hechizo2
12.0,-7.0,100.0,-2229.0,-1496.0,-2009.0,hechizo2
9.0,-4.0,97.0,-1838.0,-372.0,-3206.0,hechizo2
10.0,15.0,104.0,-1270.0,213.0,-3035.0,hechizo2
8.0,8.0,93.0,-323.0,1062.0,-1978.0,hechizo2
10.0,8.0,118.0,384.0,1783.0,-2253.0,hechizo2
8.0,27.0,117.0,79.0,580.0,-1343.0,hechizo2
9.0,22.0,107.0,12.0,470.0,-403.0,hechizo2
8.0,39.0,126.0,-287.0,366.0,861.0,hechizo2
7.0,35.0,124.0,244.0,-274.0,3523.0,hechizo2
10.0,2.0,135.0,635.0,-360.0,4256.0,hechizo2
16.0,-30.0,143.0,2552.0,-897.0,3487.0,hechizo2
15.0,-40.0,158.0,891.0,-3920.0,225.0,hechizo2
12.0,-29.0,117.0,-1569.0,-6674.0,-1300.0,hechizo2
13.0,-34.0,69.0,-604.0,-5337.0,-2815.0,hechizo2
11.0,-26.0,85.0,-1483.0,-3963.0,-4616.0,hechizo2
11.0,2.0,68.0,-1538.0,-3499.0,-5093.0,hechizo2
10.0,10.0,53.0,-1270.0,-1661.0,-4335.0,hechizo2
10.0,24.0,58.0,-1044.0,738.0,-3816.0,hechizo2
12.0,51.0,55.0,-580.0,3047.0,-2094.0,hechizo2
11.0,46.0,89.0,1300.0,5917.0,647.0,hechizo2
15.0,34.0,126.0,1471.0,5221.0,2619.0,hechizo2
15.0,13.0,134.0,812.0,3248.0,2619.0,hechizo2
22.0,6.0,128.0,109.0,1868.0,2833.0,hechizo2
21.0,-11.0,127.0,1172.0,1911.0,1905.0,hechizo2
24.0,-24.0,141.0,812.0,708.0,-24.0,hechizo2
13.0,-31.0,130.0,-561.0,-928.0,-1990.0,hechizo2
12.0,-13.0,122.0,-427.0,-1642.0,-3358.0,hechizo2
1.0,-20.0,99.0,-1575.0,-1410.0,-4164.0,hechizo2
2.0,2.0,111.0,-1648.0,-653.0,-5251.0,hechizo2
8.0,3.0,110.0,-1551.0,-1398.0,-5184.0,hechizo2
9.0,6.0,100.0,-2088.0,-1099.0,-5740.0,hechizo2

4.0,-4.0,103.0,-812.0,48.0,-189.0,hechizo2
5.0,-4.0,106.0,-79.0,415.0,195.0,hechizo2
4.0,-16.0,108.0,-311.0,354.0,476.0,hechizo2
2.0,-23.0,104.0,-372.0,293.0,97.0,hechizo2
-5.0,-18.0,107.0,-61.0,1001.0,-775.0,hechizo2
-2.0,-10.0,119.0,-116.0,909.0,-1410.0,hechizo2
5.0,-13.0,121.0,-861.0,-812.0,-1196.0,hechizo2
1.0,-18.0,109.0,-1709.0,-1367.0,-2528.0,hechizo2
1.0,6.0,100.0,-1563.0,-1349.0,-2986.0,hechizo2
0.0,12.0,103.0,-3120.0,-1245.0,-2650.0,hechizo2
-1.0,27.0,99.0,-3267.0,-738.0,-1502.0,hechizo2
3.0,13.0,93.0,-1282.0,854.0,42.0,hechizo2
0.0,-6.0,101.0,170.0,2418.0,-360.0,hechizo2
4.0,15.0,127.0,1050.0,2241.0,-708.0,hechizo2
0.0,8.0,131.0,2027.0,1007.0,-177.0,hechizo2
-3.0,23.0,153.0,1325.0,-549.0,525.0,hechizo2
0.0,19.0,127.0,1496.0,-1960.0,2577.0,hechizo2
0.0,-12.0,131.0,1129.0,-2155.0,2564.0,hechizo2
5.0,-12.0,133.0,1258.0,-2796.0,1972.0,hechizo2
9.0,-29.0,127.0,1770.0,-4366.0,525.0,hechizo2
7.0,-38.0,103.0,1746.0,-5215.0,-1899.0,hechizo2
10.0,-26.0,86.0,-122.0,-5703.0,-4000.0,hechizo2
10.0,-12.0,54.0,-1740.0,-5178.0,-5325.0,hechizo2
5.0,-1.0,35.0,-1306.0,-2198.0,-6509.0,hechizo2
0.0,38.0,55.0,-134.0,-574.0,-6674.0,hechizo2
0.0,112.0,29.0,-1435.0,3450.0,-1752.0,hechizo2
0.0,79.0,85.0,3328.0,7468.0,4512.0,hechizo2
8.0,25.0,133.0,2821.0,7022.0,5618.0,hechizo2
17.0,0.0,146.0,635.0,3993.0,4067.0,hechizo2
14.0,-15.0,140.0,-958.0,2204.0,2839.0,hechizo2
11.0,-28.0,137.0,696.0,1606.0,427.0,hechizo2
2.0,-16.0,139.0,-787.0,24.0,-732.0,hechizo2
-5.0,-23.0,113.0,-781.0,-274.0,-1899.0,hechizo2
-1.0,10.0,123.0,-2320.0,-592.0,-2051.0,hechizo2
-4.0,-32.0,113.0,-934.0,-928.0,-3242.0,hechizo2
-3.0,6.0,124.0,-3407.0,-1850.0,-5538.0,hechizo2
0.0,21.0,96.0,-1459.0,-2454.0,-4427.0,hechizo2
-1.0,32.0,93.0,-2283.0,-1111.0,-4763.0,hechizo2
0.0,47.0,89.0,-1007.0,-335.0,-3169.0,hechizo2
-2.0,23.0,108.0,751.0,922.0,-3432.0,hechizo2

1.0,0.0,106.0,146.0,30.0,415.0,hechizo2
0.0,-6.0,117.0,24.0,-85.0,525.0,hechizo2
1.0,-15.0,100.0,-592.0,-348.0,848.0,hechizo2
0.0,-28.0,97.0,-958.0,384.0,274.0,hechizo2
1.0,-33.0,105.0,-1435.0,427.0,-763.0,hechizo2
-2.0,-27.0,105.0,-1392.0,366.0,-1258.0,hechizo2
-3.0,-25.0,117.0,293.0,641.0,-1905.0,hechizo2
-4.0,-9.0,119.0,-36.0,-537.0,-3218.0,hechizo2
-6.0,-4.0,100.0,-164.0,-1056.0,-2491.0,hechizo2
-1.0,9.0,98.0,-598.0,-494.0,-2644.0,hechizo2
2.0,24.0,104.0,-561.0,54.0,-1575.0,hechizo2
4.0,27.0,104.0,-512.0,396.0,-958.0,hechizo2
2.0,35.0,123.0,372.0,738.0,91.0,hechizo2
-3.0,25.0,131.0,592.0,207.0,916.0,hechizo2
-2.0,16.0,135.0,702.0,-879.0,1569.0,hechizo2
0.0,9.0,136.0,1038.0,-1422.0,1587.0,hechizo2
2.0,-12.0,144.0,1270.0,-2265.0,1838.0,hechizo2
1.0,-46.0,137.0,1441.0,-3047.0,341.0,hechizo2
0.0,-39.0,126.0,1038.0,-4812.0,-2229.0,hechizo2
-4.0,-21.0,97.0,1123.0,-6393.0,-2558.0,hechizo2
-4.0,-25.0,49.0,42.0,-5392.0,-3798.0,hechizo2
1.0,10.0,41.0,-1483.0,-3804.0,-4763.0,hechizo2
4.0,45.0,12.0,-1966.0,-1312.0,-3877.0,hechizo2
8.0,81.0,23.0,-1392.0,3920.0,-720.0,hechizo2
17.0,47.0,106.0,-989.0,7175.0,2265.0,hechizo2
24.0,14.0,157.0,-451.0,4848.0,2711.0,hechizo2
15.0,9.0,149.0,103.0,3077.0,3004.0,hechizo2
11.0,-13.0,160.0,-201.0,1367.0,2467.0,hechizo2
5.0,-14.0,125.0,164.0,-873.0,1044.0,hechizo2
3.0,-24.0,108.0,-635.0,177.0,317.0,hechizo2
3.0,-31.0,120.0,225.0,-91.0,-1471.0,hechizo2
-3.0,-25.0,117.0,-30.0,170.0,-2851.0,hechizo2
0.0,-24.0,132.0,-378.0,-1673.0,-3712.0,hechizo2
2.0,-18.0,96.0,-2241.0,-2625.0,-4989.0,hechizo2
14.0,13.0,83.0,-372.0,-1074.0,-4763.0,hechizo2
10.0,-7.0,100.0,-653.0,-213.0,-4122.0,hechizo2
-1.0,48.0,83.0,-280.0,824.0,-5441.0,hechizo2
-4.0,46.0,116.0,1093.0,2296.0,-2741.0,hechizo2
-7.0,36.0,124.0,-54.0,378.0,-1856.0,hechizo2
0.0,25.0,101.0,-396.0,-36.0,-1783.0,hechizo2

1.0,-7.0,110.0,-170.0,-348.0,-128.0,hechizo2
2.0,-1.0,110.0,-604.0,-574.0,103.0,hechizo2
3.0,-15.0,105.0,-519.0,-659.0,122.0,hechizo2
0.0,-14.0,105.0,-317.0,-189.0,-787.0,hechizo2
4.0,-4.0,105.0,-317.0,-91.0,-861.0,hechizo2
1.0,-7.0,104.0,-61.0,354.0,-879.0,hechizo2
2.0,5.0,114.0,-470.0,30.0,-647.0,hechizo2
2.0,0.0,109.0,-696.0,-287.0,-622.0,hechizo2
-1.0,12.0,109.0,122.0,67.0,-696.0,hechizo2
-2.0,15.0,111.0,-42.0,-73.0,293.0,hechizo2
0.0,4.0,103.0,-372.0,-85.0,891.0,hechizo2
2.0,0.0,107.0,-311.0,360.0,824.0,hechizo2
3.0,-4.0,109.0,-280.0,598.0,415.0,hechizo2
2.0,-10.0,114.0,-311.0,122.0,-146.0,hechizo2
1.0,-4.0,113.0,-537.0,-512.0,-433.0,hechizo2
0.0,-3.0,104.0,-806.0,-732.0,195.0,hechizo2
1.0,-21.0,102.0,-244.0,48.0,464.0,hechizo2
5.0,-32.0,102.0,73.0,427.0,103.0,hechizo2
0.0,-33.0,104.0,708.0,806.0,12.0,hechizo2
-3.0,-37.0,107.0,635.0,1160.0,-61.0,hechizo2
-4.0,-36.0,111.0,580.0,879.0,-1282.0,hechizo2
-6.0,-3.0,120.0,-690.0,-470.0,-1532.0,hechizo2
-6.0,-1.0,99.0,-2149.0,-1007.0,-1019.0,hechizo2
-4.0,9.0,107.0,-1490.0,-311.0,-2033.0,hechizo2
-3.0,41.0,112.0,-2448.0,-384.0,-1166.0,hechizo2
-6.0,17.0,99.0,-1068.0,647.0,256.0,hechizo2
-1.0,18.0,121.0,-207.0,1453.0,-189.0,hechizo2
-9.0,31.0,130.0,415.0,629.0,842.0,hechizo2
-8.0,34.0,144.0,-464.0,0.0,3212.0,hechizo2
-3.0,-5.0,157.0,1038.0,-1984.0,5282.0,hechizo2
2.0,-70.0,140.0,629.0,-4629.0,3395.0,hechizo2
4.0,-93.0,111.0,170.0,-6308.0,-2717.0,hechizo2
1.0,-45.0,86.0,-3358.0,-8250.0,-7224.0,hechizo2
-8.0,34.0,17.0,-4671.0,-6650.0,-6784.0,hechizo2
-11.0,56.0,-9.0,-3358.0,-238.0,-2259.0,hechizo2
0.0,85.0,46.0,-1050.0,4525.0,1783.0,hechizo2
5.0,31.0,83.0,-525.0,6729.0,7181.0,hechizo2
6.0,-39.0,137.0,2858.0,6705.0,6906.0,hechizo2
2.0,-77.0,171.0,1612.0,3261.0,2821.0,hechizo2
0.0,-68.0,160.0,238.0,-250.0,-616.0,hechizo2

-4.0,0.0,111.0,-506.0,24.0,-42.0,hechizo2
-6.0,1.0,109.0,-464.0,-244.0,158.0,hechizo2
-7.0,-3.0,108.0,-458.0,-183.0,-54.0,hechizo2
-3.0,0.0,108.0,-592.0,-189.0,158.0,hechizo2
-4.0,-2.0,106.0,-372.0,-54.0,769.0,hechizo2
-6.0,-7.0,109.0,-525.0,122.0,732.0,hechizo2
-9.0,-19.0,102.0,-726.0,-378.0,769.0,hechizo2
