ax,ay,az,gx,gy,gz,label
3.0,-9.0,118.0,2619.0,7505.0,-683.0,circulo
-3.0,-9.0,115.0,1740.0,6375.0,-2412.0,circulo
-4.0,4.0,129.0,2894.0,5190.0,-3835.0,circulo
-17.0,20.0,107.0,1190.0,4250.0,-4299.0,circulo
-15.0,27.0,135.0,3145.0,3535.0,-3755.0,circulo
-17.0,10.0,127.0,995.0,1532.0,-3505.0,circulo
-15.0,8.0,124.0,1355.0,122.0,-4977.0,circulo
-18.0,19.0,107.0,103.0,-360.0,-5221.0,circulo
-19.0,22.0,109.0,555.0,-574.0,-4977.0,circulo
-19.0,16.0,108.0,702.0,-836.0,-5441.0,circulo
-21.0,27.0,109.0,-1105.0,-1496.0,-5050.0,circulo
-18.0,20.0,117.0,879.0,-1575.0,-4916.0,circulo
-21.0,28.0,109.0,-1679.0,-2516.0,-4580.0,circulo
-20.0,46.0,113.0,-525.0,-2583.0,-3627.0,circulo
-18.0,36.0,113.0,-1520.0,-2992.0,-1966.0,circulo
-16.0,28.0,109.0,-696.0,-3425.0,-1215.0,circulo

-16.0,12.0,148.0,164.0,-2180.0,7236.0,circulo
-18.0,10.0,139.0,-720.0,-5013.0,6503.0,circulo
-17.0,10.0,133.0,-287.0,-6479.0,6491.0,circulo
-13.0,0.0,123.0,-1117.0,-7810.0,5563.0,circulo
-5.0,-7.0,110.0,-1099.0,-7853.0,4238.0,circulo
2.0,-9.0,91.0,-3798.0,-7560.0,2668.0,circulo
11.0,-11.0,105.0,-3438.0,-6338.0,1343.0,circulo
14.0,-15.0,98.0,-3242.0,-7138.0,-696.0,circulo
19.0,-12.0,80.0,-1654.0,-5575.0,-2064.0,circulo
24.0,-11.0,82.0,-2961.0,-4592.0,-3377.0,circulo
29.0,2.0,89.0,-2033.0,-3224.0,-3926.0,circulo
33.0,-6.0,91.0,-2778.0,-2906.0,-4067.0,circulo
34.0,-11.0,90.0,-1978.0,-2283.0,-5245.0,circulo
33.0,1.0,72.0,-3248.0,-1282.0,-5819.0,circulo
34.0,3.0,80.0,-2149.0,329.0,-5673.0,circulo
36.0,4.0,98.0,-2192.0,1215.0,-5893.0,circulo
36.0,8.0,100.0,-1911.0,641.0,-5887.0,circulo
30.0,20.0,78.0,-1679.0,1294.0,-5612.0,circulo
31.0,20.0,79.0,-885.0,2803.0,-4683.0,circulo
28.0,15.0,88.0,-983.0,3676.0,-4183.0,circulo
25.0,14.0,108.0,311.0,4048.0,-4341.0,circulo
22.0,24.0,96.0,-726.0,3951.0,-3841.0,circulo
19.0,33.0,95.0,317.0,4201.0,-2937.0,circulo
14.0,26.0,89.0,-445.0,5600.0,-1728.0,circulo
9.0,27.0,116.0,-806.0,5355.0,-1245.0,circulo
7.0,22.0,112.0,720.0,5038.0,-745.0,circulo
0.0,30.0,105.0,-830.0,5160.0,116.0,circulo
4.0,26.0,130.0,1337.0,4470.0,1025.0,circulo
-3.0,27.0,97.0,36.0,4170.0,1429.0,circulo
-7.0,39.0,110.0,-219.0,4225.0,2570.0,circulo
-12.0,29.0,110.0,702.0,4354.0,3566.0,circulo
-16.0,25.0,127.0,189.0,3639.0,4329.0,circulo
-19.0,22.0,120.0,91.0,2418.0,4580.0,circulo
-21.0,26.0,122.0,-256.0,1545.0,5068.0,circulo
-20.0,21.0,123.0,-616.0,677.0,5404.0,circulo
-16.0,15.0,127.0,-299.0,-580.0,4958.0,circulo
-15.0,21.0,122.0,-372.0,-1996.0,4567.0,circulo
-16.0,13.0,122.0,-390.0,-2815.0,4213.0,circulo
-13.0,8.0,108.0,-952.0,-3560.0,3316.0,circulo
-9.0,12.0,101.0,-622.0,-3279.0,2497.0,circulo

-22.0,42.0,105.0,-1276.0,-2827.0,-7090.0,circulo
-15.0,43.0,113.0,-299.0,-3090.0,-6302.0,circulo
-17.0,39.0,108.0,-1593.0,-4109.0,-5697.0,circulo
-16.0,45.0,114.0,-1807.0,-4073.0,-4665.0,circulo
-16.0,49.0,111.0,-1905.0,-4561.0,-3645.0,circulo
-15.0,38.0,109.0,-1374.0,-4696.0,-2473.0,circulo
-9.0,43.0,109.0,-3468.0,-4946.0,-1294.0,circulo
-9.0,27.0,104.0,-812.0,-5068.0,-909.0,circulo
-8.0,38.0,102.0,-2613.0,-4476.0,-738.0,circulo
